Date,cumulative_strategy,cumulative_benchmark
2024-11-26,0.07932454304570014,3795.5951194980294
2024-11-27,0.07969348479857723,3777.941648543995
2024-11-29,0.0813506659207536,3699.381480213111
2024-12-02,0.08357736180716853,3598.1235810793232
2024-12-03,0.08608238502077485,3490.278790323378
2024-12-04,0.08811928745462252,3407.6909605240426
2024-12-05,0.08956586784815355,3351.7497577170466
2024-12-06,0.09223125687503433,3252.0050978404156
2024-12-09,0.09428224706676984,3179.6887185007995
2024-12-10,0.0975297621480297,3070.165585691604
2024-12-11,0.10150472490962335,2945.036664977866
2024-12-12,0.104999453854479,2843.6413369680317
2024-12-13,0.10675513955787998,2796.093085452037
2024-12-16,0.10915842081465038,2733.147187650003
2024-12-17,0.11013172184644929,2708.777331820786
2024-12-18,0.10681060433778375,2790.462859595692
2024-12-19,0.10281841379570286,2894.7601763759244
2024-12-20,0.09956163730659741,2986.451795960255
2024-12-23,0.09744226230351674,3050.0245882072554
2024-12-24,0.09789011064976129,3036.0065591145076
2024-12-26,0.09740191822158442,3051.1475718707193
2024-12-27,0.09628496810378714,3086.1364068140406
2024-12-30,0.09360796806857861,3171.9399069075776
2024-12-31,0.09107902672390812,3257.6340004649987
2025-01-02,0.08912321462234492,3327.5877563377626
2025-01-03,0.08769229178924677,3381.0140305117616
2025-01-06,0.08642872109837368,3429.731542019532
2025-01-07,0.08387580244588579,3531.0384399508557
2025-01-08,0.08234886481839271,3595.320095694942
2025-01-10,0.07896561876834264,3743.031330564433
2025-01-13,0.07582281121704601,3892.002836314906
2025-01-14,0.0731098615170027,4031.2591861899223
2025-01-15,0.07108045264589469,4143.160275652209
2025-01-16,0.06895797750419697,4266.875789071202
2025-01-17,0.06742947851581212,4361.453901179583
2025-01-21,0.066371542449581,4429.883013858844
2025-01-22,0.06603185442110077,4452.555053287774
2025-01-23,0.06717125282256549,4375.7249512919025
2025-01-24,0.0684702595096229,4291.1039901872045
2025-01-27,0.06911973763255842,4250.400505421294
2025-01-28,0.0703914776181998,4172.197021686014
2025-01-29,0.07246313772646963,4049.4069563808025
2025-01-30,0.07385566482193158,3971.5893364952562
2025-01-31,0.07618863364603154,3846.1339076326103
2025-02-03,0.07893924605441834,3707.2782392162167
2025-02-04,0.08149194469885473,3587.394092751582
2025-02-05,0.08583389342449049,3396.255186115636
2025-02-06,0.09025526707634389,3221.3113195872925
2025-02-07,0.0964175306967819,3001.3732461892378
2025-02-10,0.10427484840039178,2756.7834607840523
2025-02-11,0.11233710089040498,2543.636334107914
2025-02-12,0.12218335508412193,2320.6887084037867
2025-02-13,0.1316967618333692,2139.9958832130696
2025-02-14,0.14116291334805942,1986.1764195504838
2025-02-18,0.1530214086097878,1819.3261959218291
2025-02-19,0.16469846692708587,1680.4934778010497
2025-02-20,0.17693820533078572,1555.6058516975552
2025-02-21,0.1871067042166175,1466.2064122706213
2025-02-24,0.19385140097093836,1413.3535886830857
2025-02-25,0.199665074476536,1370.9666042640254
2025-02-26,0.20783999166758002,1314.8349122746872
2025-02-27,0.21380615932133648,1277.091812591593
2025-02-28,0.22721945034556743,1196.972492356256
2025-03-03,0.2364589892116879,1148.29939747823
2025-03-04,0.24239609524181618,1119.4674410366956
2025-03-05,0.24951782536347536,1086.5768741028749
2025-03-06,0.26438840104916916,1021.8198828092314
2025-03-07,0.2962843627994869,898.5469715602385
2025-03-10,0.32543016087991256,810.1559800430916
2025-03-11,0.3598475203703497,724.4742179928929
2025-03-12,0.3689990667327146,706.0495825042937
2025-03-13,0.3859382922342142,673.63775772875
2025-03-14,0.40479944447745136,640.716473261843
2025-03-17,0.4239975810278906,610.3296668775722
2025-03-18,0.44046239028717304,586.6291506480713
2025-03-19,0.4714747784649017,545.3253496029744
2025-03-20,0.5031282211543194,508.7137947771855
2025-03-21,0.5483457961408453,462.9942282832954
2025-03-24,0.5939632462272192,424.47726280706604
2025-03-25,0.6351730402568887,395.02658436581896
2025-03-26,0.6604623353197051,379.2986752504645
2025-03-27,0.6799630795129592,368.0995408814788
2025-03-28,0.6863217276350984,364.6572724335171
2025-03-31,0.6925614074803045,361.34199835491324
2025-04-01,0.7004311294537726,357.2359926871466
2025-04-02,0.7086854255140927,353.026111768031
2025-04-03,0.670582165216503,372.00695339996577
2025-04-04,0.5944193209391229,414.2584613158625
2025-04-07,0.5304642574355974,458.8295667073746
2025-04-08,0.4614240950533165,518.5464417790465
2025-04-09,0.47893096972096166,538.2205933088451
2025-04-10,0.5145559286957294,578.2557711700181
2025-04-11,0.4684255228118542,630.0969257290203
2025-04-14,0.4267834610396415,686.1112414012003
2025-04-15,0.3875620681601942,749.1648529269344
2025-04-16,0.34045620387745906,840.2213849939081
2025-04-17,0.29691041612908775,947.6892521553376
2025-04-21,0.29691041612908775,1095.6611807810914
2025-04-22,0.26026096623206413,1230.9052724928893
2025-04-23,0.23756741933465364,1338.2344925906891
2025-04-24,0.2220939310642171,1425.397773575049
2025-04-25,0.21093499479315617,1497.015772500184
2025-04-28,0.1959491182669157,1603.3712567882285
2025-04-29,0.18440113162527946,1697.8636945125588
2025-04-30,0.17304017548633024,1802.4690990090412
2025-05-01,0.16354389757828508,1901.386864416681
2025-05-02,0.15637509912442402,1984.7324335003416
2025-05-05,0.14751932205155022,2097.131070360014
2025-05-06,0.13794501723973937,2233.2391531434305
2025-05-07,0.13039969388066494,2355.3929785282767
2025-05-08,0.12265436902170021,2495.295790002063
2025-05-09,0.11515695345490456,2647.824147931255
2025-05-12,0.11132205760089402,2736.00058489324
2025-05-13,0.1087559809803355,2799.067934581471
2025-05-14,0.10593805929413296,2871.5931802085365
2025-05-15,0.1048630888230837,2900.7316965657224
2025-05-16,0.10354789631542796,2937.1126637569446
2025-05-19,0.10321590760397024,2946.529448485014
2025-05-20,0.1025137783107524,2966.5733030335628
2025-05-21,0.10035233876311431,3029.1216644714477
2025-05-22,0.09720606705435099,3124.0914470674024
2025-05-23,0.09235884060429628,3279.875742775486
2025-05-27,0.08969766190698876,3374.3803446022416
